	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
trnau1apb	0.0014071179038582	-0.595230836174983	0.111	0.5	1
tcf7l1b	0.00141793958985546	-0.816288046827612	0.444	0.786	1
rptor	0.00144371844804909	-0.843195920291129	0.37	0.75	1
sh3glb1b	0.00147892118297962	-0.566442412750358	0.037	0.393	1
ttbk2b	0.00147931009152762	-0.402098443571346	0	0.321	1
soga1	0.00149453677859879	-0.675453034669064	0.185	0.571	1
gas1a	0.00149875561311867	0.711430502059069	0.63	0.179	1
znf1026	0.00150510087115722	-0.478047296804644	0	0.321	1
eif2d	0.00150510087115722	-0.440572591385981	0	0.321	1
srsf5a	0.00151271774440503	-0.607457138508243	0.481	0.786	1
si:rp71-79p20.2	0.00152463361004095	-0.55019708256048	0	0.321	1
parvaa	0.00152463361004095	-0.478047296804644	0	0.321	1
fxyd6l	0.00152536017316662	-0.514573172829758	0	0.321	1
eif3i	0.00152536017316662	-0.514573172829758	0	0.321	1
prpf40a	0.0015278346314404	-0.713067326468842	0.407	0.75	1
fnbp1a	0.00153774598402464	-0.514573172829758	0	0.321	1
parga	0.00153774598402464	-0.514573172829758	0	0.321	1
fer	0.00153867755304739	-0.625604485218502	0.111	0.5	1
shq1	0.00153993843311877	-0.584962500721156	0	0.321	1
si:ch211-263k4.2.1	0.00153993843311877	-0.55019708256048	0	0.321	1
fam92a1	0.00154432938228211	-0.55019708256048	0	0.321	1
fanci	0.00154432938228211	-0.55019708256048	0	0.321	1
htt	0.00155130197631212	-0.452767888356286	0.111	0.536	1
gemin5	0.00155166557045452	-0.684498174272071	0	0.321	1
fam168a	0.00155434134128179	-0.772445873547773	0.704	0.964	1
top2b	0.00159431540116365	-0.594860961787394	0.778	0.964	1
ccnt2b	0.00160392090015791	-0.621304347784877	0.296	0.75	1
ankrd12	0.00161207712998387	0.957310186853795	0.741	0.464	1
hivep2a	0.00169188436977746	0.48687024403991	0.407	0.036	1
stt3b	0.00169670965362627	-0.848968745622275	0.519	0.821	1
scube3	0.00171780031620468	-0.866104980762018	0.815	0.929	1
acin1a	0.0017224016335906	-0.628072740809252	0.741	0.929	1
mipol1	0.00172302658178096	-0.647972298246957	0.185	0.571	1
nop56	0.00174383666689124	-0.795529486660814	0.556	0.857	1
mt-atp6	0.00179757298574258	-1.17533849762868	0.259	0.643	1
plch1	0.00183352126124333	-0.700617839635348	0.667	1	1
jarid2b	0.00186444690281611	-0.840617376189353	0.815	1	1
crema	0.00186521261830521	0.557702728144558	0.481	0.107	1
atf6	0.00190071603870064	0.69632360966886	0.481	0.107	1
igf1rb	0.00193311382348518	-0.750495733046311	0.333	0.786	1
abl2	0.0019490983009876	-0.728219551701388	0.296	0.679	1
dtl	0.00195480308625479	-0.857334771134286	0.222	0.571	1
farp2	0.00195515767354457	-0.662130361243616	0.296	0.679	1
ror2	0.00196126698722015	-0.922441599143034	0.074	0.429	1
usp2a	0.00198737723015489	0.552038429384647	0.37	0.036	1
hsp70.3	0.00199199338956556	0.586803847545324	0.37	0.036	1
gsk3ab	0.00199245586171306	-0.719263592432747	0.333	0.75	1
sugt1	0.00201273210802205	0.637429920615292	0.63	0.214	1
wtip	0.00202300882269381	0.839063781784942	0.63	0.286	1
nol11	0.00202630140407488	-0.710493382805015	0.185	0.571	1
lrp5	0.00203840168856837	-0.532495080827021	0.704	0.929	1
kmt2e	0.00204361504531837	0.590887334678262	0.778	0.357	1
hsp90b1	0.00205470410311576	0.749075276444201	0.37	0.036	1
srsf11	0.00208697704078081	-0.596625418246736	0.407	0.786	1
eef1b2	0.00209835279814119	-0.701371992836467	0.519	0.786	1
g3bp1	0.00211151225456748	-0.575563802718907	0.222	0.607	1
trim71	0.00213794802516412	-0.722466024471091	0.407	0.821	1
flii	0.00214275819156813	-0.432959407276106	0.074	0.464	1
sf3b3	0.00214673952061544	-0.584962500721156	0.407	0.857	1
mafk	0.00216093260079979	0.442413938210149	0.37	0.036	1
rerea	0.00216203098089699	-0.754887502163469	0.704	0.893	1
CR339054.7	0.00217384175051224	-0.614957241018994	0.259	0.607	1
fam53b	0.00217735240088419	-0.699605066662279	0.259	0.643	1
p3h4	0.00218812590617038	-0.947532580105865	0.333	0.643	1
fam118b	0.00222312992086312	-0.613113541035305	0.074	0.429	1
dpyda.1	0.00222312992086312	-0.613113541035305	0.074	0.429	1
BX908731.1	0.00224979705502571	-0.846603671255084	0.111	0.536	1
becn1	0.00230779976508424	-0.520111356371188	0.296	0.75	1
eif3ha	0.00232270575932544	-0.749593202493956	0.296	0.679	1
arhgap42a	0.00232426155406298	-0.715359137976831	0.296	0.679	1
ppm1ba	0.00234254356222698	-0.676884990162195	0.37	0.679	1
hspd1	0.00234626992550181	0.735993755098881	0.519	0.143	1
cnbpa	0.00234870953709228	-0.635588573791124	0.259	0.643	1
mrpl36	0.00235913190001492	-0.54898320361559	0.074	0.429	1
ankfy1	0.00236358355321817	-0.613113541035305	0.074	0.429	1
mecom	0.00238927812018813	-1.32604420335959	0.333	0.679	1
znf609b	0.0024100851161348	-0.704555826613324	0.963	0.929	1
rgs12a	0.00245388363548412	-0.669998604576956	0.37	0.714	1
copz1	0.00250229697531121	-0.54898320361559	0.074	0.429	1
ipo11	0.0025529884998499	-0.740090500235388	0.519	0.857	1
pcbp4	0.00257542538804413	-0.466906739199444	0.037	0.393	1
rsu1	0.00263737563152844	-0.481869007757053	0.074	0.429	1
fbxo38	0.0026381934359704	-0.51581633968039	0.074	0.429	1
coro1ca	0.00272121498121842	0.67561311450318	0.926	0.75	1
mrtfab	0.00277614299211584	-0.830175629467706	0.185	0.536	1
zfhx4	0.00279811615516151	-0.742712788217367	0.593	0.857	1
marcksl1a	0.0028511730725671	0.744345124531804	0.889	0.679	1
calr3a	0.00287358003456515	0.637429920615292	0.407	0.071	1
rbmx	0.00288219501062201	-0.65940719330924	0.556	0.821	1
cep290	0.00292177428504245	-0.655351828612554	0.074	0.429	1
epn1	0.00300388484894549	-0.625604485218502	0.111	0.464	1
sipa1l1	0.0030578582068677	-0.636330891811561	0.667	0.893	1
cnn2	0.00306264544793199	0.637429920615292	0.407	0.071	1
rnf7	0.0030830945050231	-0.402098443571346	0	0.286	1
sms	0.0030830945050231	-0.402098443571346	0	0.286	1
ccdc6b	0.00308390816224632	-0.532495080827021	0.037	0.357	1
unc5b	0.00310045724540733	-1.16476329632653	0.333	0.643	1
ddr2l	0.00311173283384298	-0.440572591385981	0	0.286	1
si:ch211-89o9.6	0.00311173283384298	-0.440572591385981	0	0.286	1
anks1aa	0.00311173283384298	-0.440572591385981	0	0.286	1
znf1119	0.00311316891536765	-0.478047296804644	0	0.286	1
mhc1laa	0.00311316891536765	-0.514573172829758	0	0.286	1
pkmyt1	0.00311316891536765	-0.478047296804644	0	0.286	1
map1sa	0.00312899200204145	-0.55019708256048	0	0.286	1
b3gat3	0.00313331572384717	-0.514573172829758	0	0.286	1
LIN28A	0.00313331572384717	-0.55019708256048	0	0.286	1
pax2b	0.00313331572384717	-0.618909832644494	0	0.286	1
selenoi	0.00313331572384717	-0.514573172829758	0	0.286	1
eif3eb	0.00313475775834461	-0.514573172829758	0	0.286	1
sh3glb2b	0.00318545031186959	-0.566442412750358	0.037	0.357	1
bcar1	0.00322390414807776	0.672619349077592	0.815	0.5	1
BX284638.2	0.00323689774234517	-0.668378508908793	0.593	0.857	1
sept7a	0.00332287719391992	-0.660250628025393	0.259	0.643	1
lztfl1	0.00335543929837813	-0.70652448060207	0.333	0.679	1
ptprga	0.00336424430383807	-0.91650568448524	0.333	0.679	1
si:ch211-113a14.24	0.00343795985614153	0.467504919172979	0.407	0.071	1
stk39	0.00354732189044206	-0.500073603134643	0.111	0.464	1
NFX1	0.00355016859402066	-0.564203940554359	0.111	0.464	1
pik3r2	0.00357132450842979	-0.765694257120051	0.296	0.643	1
tsc22d1	0.00359249815173085	-0.540108264936896	0.556	0.893	1
bahcc1a	0.00361831140259089	-0.505014344404913	0.444	0.786	1
si:ch211-113a14.19.4	0.00362501396883216	0.467504919172979	0.407	0.071	1
dag1	0.00363604283002149	-0.727890769785451	0.963	0.964	1
trnau1apa	0.00367260926701166	-0.500073603134643	0.074	0.429	1
eif4g3b	0.00379973653526479	-0.663739614105273	0.37	0.75	1
tle2a	0.00380223405697357	-0.630675474765924	0.667	0.964	1
dyrk1b	0.00383269955082679	-0.663739614105273	0.519	0.857	1
ap2b1	0.00385129809345863	-0.595230836174983	0.074	0.429	1
noc3l	0.00386950103122619	-0.63105891531061	0.222	0.571	1
wdr36	0.00399369397775489	-0.691192826846079	0.296	0.679	1
pbx4	0.00404364703490215	-0.658025962910879	0.593	0.893	1
il1rapl1a	0.0040634828336589	0.557702728144558	0.444	0.107	1
herc4	0.00408075868005983	0.989273593406941	0.556	0.25	1
tuba8l4	0.00408946372943928	-0.649852031465179	0.704	0.893	1
odc1	0.00412226211686189	-0.485189366048664	0.074	0.429	1
dvl3a	0.00412965997523086	-0.557586061789851	0.333	0.679	1
si:ch211-166g5.4	0.00413044555452053	-0.432959407276106	0.111	0.464	1
map3k1	0.00423716143504764	-0.805513575233437	0.148	0.5	1
picalmb	0.00424287172684663	-0.641429452380185	0.222	0.571	1
galnt2	0.00424827377496956	-0.795529486660815	0.481	0.714	1
ppp1r1b	0.00425376767362503	0.516414519653926	0.333	0.036	1
cuedc1a	0.00425376767362503	0.516414519653926	0.333	0.036	1
rasa1a	0.00425542636737741	-0.524589882741674	0.593	0.893	1
p4ha2	0.00426297633812462	0.586803847545324	0.333	0.036	1
srgap2	0.00428919645188741	-0.704782445726425	0.889	0.964	1
erbin	0.0043031665182984	-0.698853467249141	0.593	0.821	1
washc2c	0.00431431213855529	-0.64414043665593	0.074	0.393	1
frem1b	0.00436029134097207	-0.728892293630524	0.148	0.5	1
jak1	0.00440580908780283	0.942842928719637	0.63	0.357	1
glulb	0.0044059584775847	0.586803847545324	0.333	0.036	1
dock6	0.00446064878924391	-0.728892293630524	0.111	0.464	1
hsd17b12a	0.00446689572134914	0.332575339086871	0.259	0	1
BX005328.1	0.00451230987249927	0.415037499278844	0.259	0	1
usp1	0.004519470398491	-0.65802596291088	0.222	0.571	1
med14	0.004519470398491	-0.63105891531061	0.222	0.571	1
ube2h	0.0045388746629142	0.653918043403861	0.333	0.036	1
wrn	0.0045421350420872	-0.51581633968039	0.037	0.357	1
chmp2a	0.00454273128570258	0.415037499278844	0.259	0	1
fer1l4	0.00454490869177842	0.493040011280117	0.259	0	1
casc3	0.00454745766470058	-0.485189366048664	0.148	0.5	1
foxp1b	0.00457111993355637	-0.865070419913892	0.222	0.571	1
smarcb1b	0.00459121038906778	-0.684498174272071	0.185	0.536	1
rpl37.1	0.00461977709125847	-0.448726723134423	0.741	0.857	1
khsrp	0.00465355005071235	-0.692959753020267	0.259	0.571	1
nck2b	0.00466858922434961	-0.636330891811561	0.741	0.893	1
neo1a	0.00467096057182744	-0.803456402432443	0.889	1	1
pard3bb	0.00471227206130582	-0.734128941996671	0.778	0.893	1
ipo4	0.00472196657420231	-0.702420082269333	0.111	0.464	1
zmynd8	0.00472475883369143	0.54432051622381	0.407	0.071	1
tprn	0.00477051309008951	0.364411426208876	0.333	0.036	1
uba2	0.00477648886023875	-0.562242424221073	0.185	0.536	1
cfdp1	0.00480808485201642	-0.558967292188212	0.259	0.643	1
actb2	0.00487663438671996	0.840963314700424	0.704	0.393	1
slc44a1b	0.00489057498638884	-0.54898320361559	0.074	0.393	1
daam1b	0.00490374913831347	-0.591388769880589	0.148	0.5	1
si:ch211-113e8.10	0.00496432031973132	-0.516898225776002	0.111	0.464	1
cep192	0.00499445955791631	-0.575563802718907	0.444	0.786	1
SBNO2	0.00502877356409299	0.700165675963254	0.333	0.036	1
ctr9	0.00511555753088175	-0.625604485218502	0.111	0.429	1
baz2a	0.00512237320702156	-0.620722263838756	0.296	0.643	1
cdk5rap1	0.00512760936415088	-0.45567948377619	0.37	0.75	1
ptk2ab	0.00514108625992625	-0.505528033226751	0.185	0.607	1
si:ch211-267e7.3	0.00518057450188304	-0.481869007757053	0.074	0.393	1
rnf166	0.00518499434842303	-0.54898320361559	0.074	0.393	1
ehmt1a	0.00518499434842303	-0.54898320361559	0.074	0.393	1
pkp4	0.00518499434842303	-0.54898320361559	0.074	0.393	1
ptprfb	0.00526733562728276	-0.596458139558986	0.926	1	1
atp8a1	0.00528410507495241	-0.931412914742587	0.481	0.714	1
cbl	0.00529871281580009	-0.630342404225165	0.259	0.643	1
arid3b	0.00535385244299937	-0.979954057798242	0.519	0.714	1
cables1	0.00547603691390117	-0.447103589596376	0.074	0.393	1
slc16a9b	0.00547603691390117	-0.447103589596376	0.074	0.393	1
FQ311928.1	0.00547603691390117	-0.447103589596376	0.074	0.393	1
pam	0.00553979001427839	-0.655351828612554	0.074	0.393	1
eef1g	0.00554872928966258	-0.671014944908448	0.37	0.75	1
creb5b	0.00564191049677793	0.926936537810277	0.519	0.179	1
kif26ab	0.00576367157516332	-1.0349954213562	0.111	0.429	1
ankzf1	0.00576656277042163	-0.411479679865655	0.074	0.393	1
dcaf5	0.00576656277042163	-0.411479679865655	0.074	0.393	1
arid3c	0.00583801318893603	-0.812603000019756	0.037	0.321	1
khdrbs1a	0.00583868477401685	-0.590839067057826	0.889	1	1
sfswap	0.00591317580073139	-0.754887502163468	0.556	0.857	1
tra2b	0.0059141250663565	-0.584962500721156	0.333	0.643	1
sipa1l3	0.00592235025987651	-0.505014344404914	0.519	0.893	1
asap1a	0.0059291215641492	-0.684498174272071	0.407	0.714	1
spag9a	0.00600275639589011	-0.691693675676275	0.444	0.679	1
tmtc3	0.00601343136906759	-0.51868928130199	0.185	0.571	1
rps6kal	0.00601637159994735	-0.58224811602412	0.259	0.643	1
lrp2a	0.00604650622215012	-0.715716904882791	0.741	0.857	1
junbb	0.00604739417742425	0.467504919172979	0.333	0.036	1
ube2e3	0.00605534261285477	-0.602397094057177	0.407	0.714	1
nup58	0.0060607647935933	-0.457727312425048	0.222	0.571	1
zgc:114045	0.00612346759419414	-0.321928094887362	0	0.25	1
kpna5	0.00612346759419414	-0.321928094887362	0	0.25	1
usta	0.00612346759419414	-0.321928094887362	0	0.25	1
zgc:123010	0.00612346759419414	-0.321928094887362	0	0.25	1
kti12	0.00612346759419414	-0.321928094887362	0	0.25	1
gdap2	0.00615159396134017	-0.564203940554359	0.111	0.429	1
stam2	0.00618166918951783	-0.362570079384708	0	0.25	1
gpx8	0.00618166918951783	-0.362570079384708	0	0.25	1
cabcoco1	0.00618166918951783	-0.362570079384708	0	0.25	1
gdpd5b	0.00618166918951783	-0.402098443571346	0	0.25	1
nsrp1	0.00618166918951783	-0.362570079384708	0	0.25	1
shisa4	0.00618166918951783	-0.362570079384708	0	0.25	1
hint2	0.00621307097864133	-0.658025962910879	0.407	0.714	1
prorp	0.00622063553636522	-0.514573172829758	0	0.25	1
eppk1	0.00622063553636522	-0.402098443571346	0	0.25	1
eogt	0.00622063553636522	-0.402098443571346	0	0.25	1
zgc:174877	0.00622063553636522	-0.402098443571346	0	0.25	1
hpf1	0.0062234239037951	-0.440572591385981	0	0.25	1
syne3	0.0062234239037951	-0.440572591385981	0	0.25	1
tpd52l2b	0.0062234239037951	-0.440572591385981	0	0.25	1
cspp1a	0.0062234239037951	-0.440572591385981	0	0.25	1
igf2bp2b	0.00624016826326194	-0.440572591385981	0	0.25	1
