	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
mcm3ap	0.0671566653506289	-0.258421587065421	0.156	0.337	1
zgc:92140	0.0674686872447623	-0.315856514123297	0.094	0.241	1
bard1	0.0680150908073254	-0.37703305520949	0.188	0.337	1
clta	0.0683595718086131	-0.271850818517433	0.156	0.325	1
gmeb1	0.0684410917311563	0.326129830865978	0.469	0.301	1
naa15b	0.0685478701106745	-0.280312397265629	0.188	0.373	1
znf740a	0.0685620909876519	-0.258421587065421	0.219	0.386	1
ran	0.0685637491378183	-0.367464346360712	0.406	0.578	1
pold3	0.0685652065078642	-0.369121664223485	0.156	0.337	1
cdh11	0.0686080790501127	-0.671653804101117	0.156	0.301	1
CABZ01038494.1	0.0688313791445196	-0.300831565572442	0.219	0.398	1
gak	0.0688659044562325	-0.320105987124654	0.188	0.373	1
rnf7	0.0688977209685185	-0.300525618155138	0.125	0.277	1
utp6	0.0689146811643606	0.324413358276957	0.5	0.361	1
glt1d1	0.0692720081617672	-0.303032473765713	0.062	0.205	1
mmp14b	0.0693301828626951	-0.290093418058215	0.094	0.241	1
casc4	0.0693358561558576	-0.277037265232768	0.094	0.241	1
tlcd4a	0.0693369908186329	-0.290093418058215	0.094	0.241	1
mphosph8	0.0698835709130114	-0.406320282177735	0.344	0.494	1
bcl9	0.0699533154212198	-0.411851388150964	0.625	0.723	1
tyw1	0.0700316747698757	-0.400254281478381	0.469	0.59	1
psmb7	0.0702222016949039	-0.300831565572442	0.25	0.422	1
plekhg4	0.0706896562360037	-0.356143810225275	0.406	0.566	1
hpf1	0.0712279372745265	-0.250565053871577	0.094	0.241	1
polr2b	0.0712313987088271	-0.290093418058215	0.094	0.241	1
ano5b	0.0712990175549016	-0.287925581375505	0.125	0.277	1
cops4	0.071313289799079	-0.295896292484084	0.188	0.349	1
nckap5l	0.0713302611819073	-0.278635819458246	0.25	0.422	1
gpc6a	0.0713715971769413	-0.320954381762975	0.469	0.627	1
sema5ba	0.071374819063739	0.321489963070191	0.781	0.651	1
