	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
zgc:158463	0.000637346631295203	1.00811429007068	1	1	1
zc3h13	0.000653973201146793	-1.00904513960301	0.225	0.778	1
si:ch73-138n13.1	0.000672948201363353	-0.919342336654775	0.15	0.667	1
mapre1b	0.000672948201363353	-0.845341755210998	0.15	0.667	1
zgc:66433	0.000685855017920551	-0.715903978638377	0.15	0.667	1
col12a1a	0.000691926658550683	1.45133793659096	0.85	0.333	1
ralgapa2	0.000729575734142559	-0.975125331360971	0.25	0.778	1
ankrd11	0.000735839182266494	-1.14201900487243	0.825	1	1
map7d3	0.000741385281367953	-0.660149997115375	0.075	0.556	1
ubr5	0.000753007847178949	-0.844574568252803	0.7	1	1
add1	0.000802437230007139	-0.862496476250065	0.1	0.556	1
nek7	0.000846207109386379	-0.624756090580181	0.2	0.778	1
mn1a	0.000850654354056578	-0.707218250772154	0.125	0.667	1
baz1a	0.000856466109660898	-0.847148511916629	0.05	0.444	1
cdan1	0.000877996811409566	-0.859221344217204	0.125	0.667	1
wwc1	0.000892815373375678	-1.17218097538268	0.475	0.889	1
llgl1	0.00093168578579979	-1.38417653557408	0.35	0.778	1
fbxw7	0.000990590760929668	-1.16695343491102	0.875	1	1
kat2a	0.00100163914416836	-0.666576266274808	0.05	0.444	1
cxcl12b	0.00100163914416836	-0.847148511916629	0.05	0.444	1
dnah5	0.00103811460652389	-1.00313970753057	0.175	0.667	1
usp4	0.001040996440677	-0.692571474807752	0.1	0.556	1
si:dkey-33c12.4	0.00105291122968477	-1.17897014104532	0.2	0.667	1
cerkl	0.00106362875147754	-0.830074998557688	0.1	0.556	1
homer3b	0.0010663941370008	-1.32888085552913	0.1	0.556	1
ccnl1b	0.00109194175528024	-0.856547209918879	0.225	0.778	1
gtf2f1	0.00113357996160424	-0.747612838365715	0.1	0.556	1
prkacbb	0.00115140094011728	-0.654503433974233	0.15	0.667	1
ttk	0.001156878022718	-0.699490888747544	0.225	0.778	1
tctex1d1	0.00116632755573867	-0.666576266274808	0.05	0.444	1
fzd6	0.00116632755573867	-0.567040592723894	0.05	0.444	1
gle1	0.00116632755573867	-0.567040592723894	0.05	0.444	1
st8sia2	0.00116632755573867	-0.666576266274808	0.05	0.444	1
si:rp71-19m20.1	0.00116632755573867	-0.567040592723894	0.05	0.444	1
rictorb	0.00116632755573867	-0.75968567066629	0.05	0.444	1
cox8a	0.00116632755573867	-0.75968567066629	0.05	0.444	1
cdk5rap1	0.00116792738937875	-0.854322544804365	0.275	0.889	1
ssbp4	0.00117231248743387	-1.40916093294217	0.55	0.889	1
zmiz1a	0.00118676195823925	-0.959358015502654	0.7	1	1
ptprfb	0.00121988574169959	-1.19365079080354	0.975	1	1
lrrc8aa	0.00122001736601057	-0.929610672108602	0.175	0.667	1
hnrpkl	0.00126831723827562	-0.842675035337321	0.35	0.889	1
rps6ka4	0.00127979127936111	-0.725738338742952	0.05	0.444	1
sfpq	0.00128751663035166	-0.898246501199267	0.925	1	1
eif4g3b	0.00128857557282972	-0.753453716954775	0.3	0.889	1
robo1	0.00129815648366589	-1.11452838802639	0.95	1	1
ewsr1a	0.00133055882416123	-1.17897014104532	0.25	0.778	1
naa40	0.00134887372011491	-0.460125388807382	0.05	0.444	1
ist1	0.00134887372011491	-0.460125388807382	0.05	0.444	1
sdr16c5b	0.00134887372011491	-0.460125388807382	0.05	0.444	1
