	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
nectin1b	5.34608280513178e-06	-0.908627979397339	0.773	0.934	0.104916875050711
baiap2a	5.40846181318885e-06	-1.06474718131462	0.091	0.508	0.106141063083831
dek	5.64003524984725e-06	-0.743707172045261	0.205	0.639	0.110685691778252
top2b	5.7018839129677e-06	-0.777866033526459	0.727	0.984	0.111899471791991
rpa1	5.72767102854034e-06	-0.855344786204177	0.295	0.689	0.112405543935104
meis1b	5.81769394167101e-06	1.00023418473242	0.841	0.557	0.114172243605294
CABZ01080568.1	5.950925017231e-06	0.785414309353652	0.545	0.131	0.116786903463158
abca3b	6.2365879566058e-06	0.881181513088654	0.5	0.115	0.122393038648389
BX005328.1	6.63060874716114e-06	0.398549376490275	0.295	0	0.130125696663037
bcar1	6.74999352418676e-06	1.00302619836977	0.705	0.311	0.132468622912165
malrd1	6.81618022990084e-06	0.517848304862619	0.295	0	0.133767537011804
mphosph8	6.84236612328115e-06	-0.731511164074098	0.136	0.574	0.134281435169393
mvp	6.87935375904297e-06	0.628031222613042	0.295	0	0.135007317521218
plod2	6.90475634675206e-06	0.710493382805015	0.295	0	0.135505843305009
stat1a	6.95568923233203e-06	0.793233813812951	0.477	0.098	0.136505401184516
brdt	7.05935473475074e-06	0.77724178104505	0.886	0.525	0.138539836669483
kpnb3	7.15717668059805e-06	-0.934209006234748	0.227	0.639	0.140459592356737
ubald1a	7.2176435474121e-06	0.842399870616836	0.568	0.164	0.141646254617963
palld	7.23107586933451e-06	0.921618692951964	0.727	0.344	0.14190986393569
chordc1a	7.26171769686602e-06	0.515027096354907	0.409	0.049	0.142511209800996
EPB41L2	7.46824640544512e-06	0.586782936345525	0.545	0.131	0.146564335706861
st8sia2	7.51560432937313e-06	-0.85550459734152	0.159	0.623	0.147493734963948
igf2b	7.80260403285144e-06	0.703479161054622	0.364	0.033	0.153126104144709
fgfr3	7.97428264681395e-06	0.932439632793887	0.545	0.164	0.156495296943724
rcc2	8.06612623133323e-06	-0.610488372238058	0.273	0.705	0.158297727289915
amot	8.11155997690806e-06	0.970407482992907	0.568	0.197	0.159189364546821
si:ch211-281l24.3	8.33039396469275e-06	-0.815575428862573	0.136	0.541	0.163483981557095
C7H20orf27	8.42193017153308e-06	-0.730328142244062	0.091	0.525	0.165280379616337
akap12b	8.51100534110959e-06	0.872185155207773	0.818	0.639	0.167028479819276
hnrnpa1a	8.67471017707519e-06	-0.793397507268824	0.409	0.803	0.170241187225101
tinagl1	8.73362703980324e-06	1.00608246247853	0.591	0.246	0.171397430656139
thoc2	8.95250539873912e-06	-0.882331235689112	0.705	0.951	0.175692918450255
map2	9.06388187514749e-06	0.928987555612926	0.523	0.131	0.17787868179977
lcorl	9.16250787263798e-06	-0.641904891522402	0.114	0.525	0.17981421700052
jak1	9.34239080246944e-06	1.06795002469438	0.636	0.262	0.183344419498463
ubtfl	9.68471109322003e-06	-0.668871939122671	0.091	0.508	0.190062455204443
stard13b	1.03000472882515e-05	1.11176333223845	0.455	0.098	0.202138428031936
sh3gl3a	1.03215585348279e-05	0.608809242675524	0.523	0.131	0.202560586245998
shank1	1.05644424821712e-05	0.661130277805606	0.386	0.049	0.207327183712611
robo1	1.06528485992623e-05	-0.850622375961774	0.909	0.984	0.209062153760523
tmpoa	1.06809362060516e-05	-0.7726198639605	0.205	0.639	0.209613373043763
trappc10	1.14621130519584e-05	-0.676447901518103	0.136	0.557	0.224943968644684
march8	1.16451786538577e-05	-0.850622375961773	0.227	0.623	0.228536631081958
elavl3	1.16865904021749e-05	0.871843648509318	0.545	0.148	0.229349336642682
map2k6	1.22137421957838e-05	-0.731323447589429	0.273	0.705	0.239694690592257
lancl1	1.23581493698717e-05	-0.544635824943433	0.023	0.393	0.242528681383733
baz1a.1	1.24329875440156e-05	-0.770769068272558	0.182	0.574	0.243997380551307
hsh2d	1.260406546594e-05	0.706933967418731	0.318	0.016	0.247354784769073
tmem132e	1.3056741380549e-05	-0.900663058461369	0.568	0.869	0.256238549593274
