	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
il6st	1.74245903623354e-06	0.735066061250725	0.472	0.072	0.0341957585860833
eef2b	1.75244076776854e-06	-0.870611023300229	0.889	0.942	0.0343916500674576
ewsr1b	1.78763060748518e-06	-0.946941820079228	0.389	0.812	0.0350822506718966
FO704772.3	1.80245101951526e-06	0.857980995127572	0.722	0.246	0.035373101257987
fgd6	2.00556540040075e-06	-0.839008123327695	0.139	0.623	0.0393592209828646
hnrnpa1a	2.03856954210625e-06	-0.849896439470432	0.389	0.812	0.0400069272638351
plch1	2.29036601969396e-06	-0.856580752775645	0.722	0.942	0.0449484331364939
NAV1	2.35349074478612e-06	-1.02263097449957	0.472	0.826	0.0461872558664277
ryk	2.38779088635232e-06	-0.835396869775316	0.306	0.754	0.0468603961446644
eif1axb	2.57890344465656e-06	0.741153391129639	0.639	0.217	0.050610980101385
e2f3	2.93097017942779e-06	-0.94303834834075	0.611	0.87	0.0575202897712703
atp1b3a	2.96194830453021e-06	-1.15901134129057	0.278	0.696	0.0581282354764054
dock1	3.1368951188008e-06	-0.987399963220366	0.639	0.884	0.0615615667064657
ptprfb	3.25631397943889e-06	-0.86750583906381	0.833	0.986	0.0639051618464883
hsh2d	3.45737741384381e-06	0.646833330958747	0.361	0.029	0.0678510317466848
srsf11	3.53898834722081e-06	-0.853958464793667	0.444	0.797	0.0694526463142083
gli2b	3.6729412903009e-06	-0.966404030728396	0.361	0.739	0.0720814728221551
kat2a	3.76076975110242e-06	-0.672126141450381	0.028	0.478	0.073805106365385
plxna3	3.79332559940046e-06	-0.711099302612699	0.944	1	0.0744440148882341
FO704750.1	4.09822797963477e-06	0.606755891583412	0.417	0.058	0.0804277241003324
zgc:56231	4.12926979962227e-06	0.46127767780267	0.361	0.029	0.0810369198175871
epha2a	4.44475844358574e-06	0.808202818080182	0.528	0.116	0.0872283844553701
jdp2b	4.55815668887046e-06	0.550034167418204	0.389	0.043	0.0894538250190827
rorca	4.86890623297005e-06	0.415037499278844	0.278	0	0.0955522848220373
foxp1b	4.96895559941791e-06	-1.13450809293741	0.75	0.913	0.0975157536385765
ppp1r1b	5.25869615552268e-06	0.523561956057013	0.361	0.029	0.103201912052132
col4a5	5.3791312395747e-06	-0.904998987321576	0.611	0.87	0.105565450576653
p3h4	5.85618836205593e-06	-0.909397451219093	0.556	0.87	0.114927696605348
npm1b	6.46317295787616e-06	-0.595379116666495	0.306	0.754	0.12683976929832
insrb	6.47079772451411e-06	0.698201245945093	0.972	0.826	0.126989405343589
lrba	8.30072550336056e-06	-0.817474961778054	0.167	0.652	0.162901738003451
spsb4a	8.59040913667836e-06	-1.20358055562355	0.389	0.783	0.168586779307313
mex3b	9.20577959691189e-06	0.763512748777765	0.778	0.377	0.180663424589396
sipa1l2	9.51859587899545e-06	-0.925338995088115	0.583	0.87	0.186802444125286
zgc:174888	1.0503688701031e-05	0.74304864621805	0.306	0.014	0.206134890757734
ephb4a	1.0581019147311e-05	-0.946536587632141	0.722	0.913	0.207652500765978
srsf4	1.09652085743587e-05	-0.727663147487148	0.25	0.667	0.215192218271789
qki2	1.14928856142511e-05	0.884660648225053	0.722	0.29	0.225547880179677
castor2	1.17024036074133e-05	0.796580450463429	0.694	0.29	0.229659670795486
elf1	1.17029983483861e-05	0.817584054374491	0.583	0.174	0.229671342587076
blmh	1.18464089548025e-05	0.751175863516205	0.972	0.754	0.232485775737999
mapk1	1.26589917675318e-05	0.905432591400657	0.806	0.507	0.248432713437811
hspa8b	1.27298753010885e-05	0.516772790394374	0.333	0.029	0.249823802783861
ptpn6	1.32460676971183e-05	0.576029375951149	0.361	0.043	0.259954078555947
rimkla	1.38596309258184e-05	-0.769937730503832	0.111	0.551	0.271995256919187
ntmt1	1.38873653788922e-05	0.432708525605899	0.333	0.029	0.272539545560759
nkain4	1.39186308424495e-05	-0.825333186430619	0.306	0.739	0.273153130283072
zfhx4	1.43631995961443e-05	-0.685409949517113	1	1	0.281877792074332
ckap5	1.51579341166162e-05	-0.823240807469379	0.222	0.652	0.297474457038593
cxcl18b	1.58923046458729e-05	0.321928094887362	0.25	0	0.311886478675256
chordc1a	1.61403882566159e-05	0.496594908456744	0.361	0.043	0.316755119536087
slc7a7	1.7313133573186e-05	0.817584054374491	0.611	0.232	0.339770246373774
hells	1.86575850500139e-05	-0.868755466721747	0.167	0.594	0.366155106606523
bcam	1.88601105416497e-05	-0.942412508447057	0.417	0.783	0.370129669379875
mpp5a	1.91535358731263e-05	0.714039197316699	0.778	0.391	0.375888141510103
nfe2l1a	2.02767755056726e-05	0.421200238427335	0.389	0.058	0.397931719298825
tmem131l	2.05505682605503e-05	-0.821449751943391	0.444	0.87	0.403304902113299
phf21aa	2.07039401505935e-05	-0.776243327932209	0.25	0.652	0.406314825455397
ube2e3	2.37125131867345e-05	-0.788874689853052	0.472	0.812	0.465358071289665
rsrp1	2.50825707416931e-05	0.741742126106546	0.972	0.754	0.492245450805728
zbtb16b	2.51860600246351e-05	-0.96370387077701	0.806	0.913	0.494276427983464
sugt1	2.57487773681704e-05	0.831684251419345	0.556	0.203	0.505319755850344
nck2b	2.58711913941407e-05	-0.764544471733614	0.611	0.942	0.507722131110012
fnbp1l	2.7485829681518e-05	-0.888821089775853	0.222	0.681	0.53940940749979
lig1	2.7570953366159e-05	-0.836968978054097	0.389	0.783	0.541079959810871
ZNF423	2.80764017472889e-05	-1.16530141077646	0.528	0.826	0.550999384290545
adka	2.83369199769156e-05	-0.765007541883918	0.75	0.942	0.556112054546969
wnt11	2.91417848838353e-05	0.616671360448494	0.278	0.014	0.571907528345267
canx	3.14800263221255e-05	0.646995897305292	0.889	0.652	0.617795516571713
lin28a	3.22092593916562e-05	0.918421573398227	0.806	0.536	0.632106715561253
msx1b	3.26548994146873e-05	-1.00284836230903	0.167	0.565	0.640852401013238
abcf1	3.3149700217913e-05	-0.749456538349403	0.361	0.739	0.650562866776543
map2k6	3.42145355585001e-05	-0.781292625471408	0.361	0.696	0.671460260335564
tjap1	3.51222658189836e-05	-0.839008123327695	0.417	0.768	0.689274466697553
slc1a8b	3.5372771105402e-05	0.634818707158754	0.472	0.116	0.694190632943514
fam171a2a	3.79073903827518e-05	-0.81504487997698	0.167	0.565	0.743932536261504
wnt7ba	3.84385469862738e-05	-0.759372007214486	0.194	0.609	0.754356484605623
amot	3.92616384594183e-05	0.618909832644494	0.917	0.652	0.770509654766084
tet2	3.94310419340154e-05	0.812151120094917	0.861	0.493	0.773834197955051
pdlim1	3.95772899326952e-05	0.679512234018726	0.361	0.058	0.776704314929142
ylpm1	3.96104045022188e-05	-0.711214189735267	0.444	0.768	0.777354188356044
fosl2	4.20595734665819e-05	0.972950960126634	0.5	0.145	0.82541912928167
dnmt3bb.3	4.20950308634549e-05	-0.557358039326555	0.056	0.464	0.826114980695303
rpl26	4.23465038875078e-05	0.472031655416931	0.444	0.101	0.831050138792341
fbxw7	4.26615931928913e-05	-0.657767808657549	0.944	1	0.837233766410492
ncoa2	4.50362731609425e-05	-0.727663147487148	0.833	0.928	0.883836860783496
matn3a	4.54556304352541e-05	0.403562179946383	0.306	0.029	0.892066747291863
maml3	4.75789631336671e-05	-0.758255925456197	0.472	0.826	0.933737151498217
dennd4a	4.87853760623041e-05	0.484033591870375	0.389	0.072	0.957413005222718
scaf4b	4.94229878507551e-05	-0.731938777091374	0.472	0.797	0.969926136571068
tle3a	4.96785258085205e-05	-0.830394993022987	0.306	0.667	0.974941068992215
letm1	5.05755418572975e-05	-0.646363045385299	0.25	0.652	0.992545008949463
myo1ca	5.2482439744429e-05	0.384663850235325	0.222	0	1
afap1l2	5.25268595564877e-05	0.662965012722429	0.222	0	1
hipk2	5.47294520844341e-05	-0.82958486944107	0.528	0.797	1
sox3	5.59354280880819e-05	0.649092838140872	0.444	0.101	1
pax2a	5.78497755467516e-05	-1.53332310748464	0.472	0.783	1
picalmb	5.78868594450287e-05	-0.743224584637889	0.278	0.667	1
jupa	5.8471524282973e-05	-0.586491589407901	0.111	0.522	1
ilf3b	5.92773258183814e-05	-0.675746852166394	0.667	0.899	1
mafk	5.93237508352331e-05	0.498026863949875	0.417	0.087	1
crebrf	5.96809941431422e-05	0.421200238427335	0.361	0.058	1
adcy6b	6.0823023321896e-05	-0.594274534236845	0.194	0.638	1
pds5b	6.26381980244082e-05	-0.682208244332022	0.306	0.725	1
eif5b	6.26407489288529e-05	-0.80593935853515	0.389	0.739	1
tmtc4	6.3448293553605e-05	-0.461331151552779	0	0.348	1
hsp70.2	6.44324807304144e-05	0.392631086230564	0.361	0.058	1
ppp1r10	6.50642352720868e-05	0.7426792453606	0.806	0.522	1
afap1	6.84262409328589e-05	-0.726216353074514	0.111	0.507	1
kpnb3	6.90228561529872e-05	-0.783099382177039	0.389	0.754	1
hmgb3b	6.90511687485979e-05	-0.535331732996556	0	0.348	1
st3gal3b	7.0286213432998e-05	-0.812041075727426	0.528	0.783	1
sp5a	7.15547644393536e-05	-0.6463630453853	0.028	0.391	1
cbl	7.15547644393536e-05	-0.6463630453853	0.028	0.391	1
hmgb1a	7.17934607345263e-05	-0.672358253918244	0.306	0.696	1
cfdp1	7.32540394618474e-05	-0.55444055594426	0.222	0.681	1
ankrd12	7.61366890829042e-05	0.702786518237087	0.861	0.507	1
ccnt1	7.67316544456902e-05	-0.626185163447669	0.194	0.623	1
rbms1a	7.78143765879612e-05	1.00216458411332	0.667	0.304	1
MARK4	7.79393467316202e-05	-0.583353247859499	0.083	0.464	1
aff4	7.8435707126944e-05	-0.721325103066522	0.306	0.681	1
CABZ01080568.1	8.11723314342222e-05	0.821560034145637	0.417	0.101	1
llgl1	8.23415528654967e-05	-0.701858157977003	0.556	0.841	1
gas1b	8.81038405771735e-05	0.512334700633759	0.583	0.217	1
malrd1	9.42732004152246e-05	0.481741780362386	0.25	0.014	1
clasp1a	9.4825985119582e-05	-0.741311449440562	0.333	0.667	1
ctdsp2	9.67614141940752e-05	0.434556949998268	0.472	0.13	1
CU459056.1	0.000100810426951937	0.658491536143121	0.667	0.275	1
npc1	0.000101112379981138	-0.581657355997484	0.056	0.42	1
lcorl	0.000101132072075575	-0.594832744745217	0.056	0.42	1
barhl1a	0.000101437951252888	0.363905290068528	0.25	0.014	1
mlf1	0.000101454204691183	0.509756156531982	0.25	0.014	1
nova2	0.000103403871117353	0.524586961457778	1	0.971	1
si:ch211-267e7.3	0.000104527565196419	-0.739472449776781	0.111	0.478	1
caska	0.000109653754029198	-0.704243961465799	0.444	0.754	1
farp2	0.000111499214447498	-0.676110388779351	0.222	0.638	1
raph1b	0.000116582130515439	-0.716752373276697	0.361	0.71	1
cirbpa	0.00011716197833418	-0.610486009056703	0.778	0.928	1
stat1a	0.000118651303952009	0.690671941892271	0.389	0.087	1
dlg5a	0.000124216710882266	-0.725533258818907	0.472	0.768	1
cd99l2	0.000128110179934352	-0.602970449871919	0.222	0.594	1
slc6a9	0.000128694138454545	-0.705256734438868	0.111	0.478	1
zgc:77158	0.00013152658228954	0.882890022749569	0.806	0.652	1
alcama	0.000132560690915126	-1.27370414837701	0.111	0.464	1
kif5c	0.000134401233151594	0.709780764839976	0.361	0.072	1
gsk3ba	0.000137615985105908	-0.627379942017727	0.361	0.696	1
sb:cb81	0.000138792491073835	0.802277984123076	0.75	0.507	1
phf2	0.000146466293320487	-0.807952187659547	0.167	0.551	1
rock2a	0.000146581455624222	-0.616615701991247	0.278	0.667	1
tle2a	0.000146807473060882	-0.685252058778895	0.472	0.797	1
sdc4	0.000148456924771098	0.925302632722399	0.722	0.42	1
nktr	0.00014881890450642	-0.685095439874014	0.278	0.638	1
hmgb3a	0.000159862898200415	-0.541393485783757	0.056	0.406	1
neil3	0.000163918251126194	-0.563900885193326	0	0.319	1
adgrl2a	0.000164783205381404	-0.900680234117984	0.417	0.797	1
pcmtl	0.000166197652278413	0.256339753259786	0.194	0	1
rxfp2a	0.000166197652278413	0.256339753259786	0.194	0	1
BX005328.1	0.000167418118466938	0.321928094887362	0.194	0	1
SPATA1	0.000167418118466938	0.321928094887362	0.194	0	1
si:ch73-261i21.5	0.000167418118466938	0.321928094887362	0.194	0	1
enc2	0.000167418118466938	0.321928094887362	0.194	0	1
si:ch211-156l18.8	0.000167453086292731	0.3536369546147	0.194	0	1
mlsl	0.000167663006984294	0.353636954614701	0.194	0	1
dicer1	0.000169471926292968	-0.580774703757723	0.167	0.565	1
rfx2	0.000173073740722665	0.769780391119713	0.833	0.594	1
znf576.1	0.000176128815749932	-0.524372521006689	0.028	0.362	1
tnnt3b	0.000177277628821569	0.412530643668269	0.278	0.029	1
u2af2b	0.000188311326212045	-0.700001008987373	0.222	0.565	1
myh10	0.000189477149142404	-0.684033463351355	0.472	0.797	1
mgat5	0.000191927193952261	-0.570414192152001	0.083	0.435	1
srsf5a	0.000193250096809835	-0.565291434737982	0.444	0.754	1
pax3b	0.000194317470019241	-0.784882909466728	0.194	0.536	1
dixdc1b	0.000195612623161108	-0.41985451557662	0.028	0.377	1
tead1a	0.000196258755251635	0.858600133270637	0.972	0.826	1
cntfr	0.000196801467134516	-0.60908202930584	0.917	0.986	1
qrich1	0.000201932002485391	-0.579248849526762	0.194	0.565	1
sae1	0.000205861851003043	-0.544182650578821	0.083	0.435	1
grb10a	0.000206313788387012	-0.718931671335945	0.639	0.884	1
sfswap	0.000207268669729341	-0.572362463941523	0.611	0.87	1
thrab	0.000208212343096209	-0.839008123327695	0.306	0.638	1
ncor2	0.000208680902483737	-0.697244214387483	0.611	0.797	1
C9H2orf69	0.000209718797023639	0.392631086230564	0.306	0.043	1
si:dkeyp-121d4.3	0.000214832714072073	-0.663745123613536	0.417	0.725	1
tubgcp3	0.000217181465588865	-0.577650295301285	0.139	0.522	1
nrp2b	0.00021845997192609	-0.79836613883035	0.083	0.42	1
rbmx	0.000218480059373988	-0.741782610463982	0.556	0.87	1
maptb	0.000220053143451214	0.818305221618145	0.361	0.087	1
tenm4	0.000224763498979496	-0.77217123550286	1	0.986	1
ubtf	0.00022528264046323	-0.577650295301285	0.139	0.522	1
myo1ea	0.000237147891376311	0.333737397176996	0.306	0.043	1
srebf1	0.000239447022398808	0.48608725063835	0.444	0.13	1
hspa4a	0.000239864917250634	0.566630677948899	0.75	0.449	1
arf3a	0.000248465950452534	0.303363748133477	0.278	0.029	1
mta1	0.000250772765276502	-0.775404990387038	0.333	0.681	1
syt2a	0.00025463652089974	-0.506185387337039	0	0.304	1
si:dkey-119f1.1	0.000256220087946229	-0.554940017621705	0.056	0.391	1
ctdsplb	0.000256868399829278	-0.520832163301441	0.222	0.638	1
lrp8	0.000260395170262648	-0.861631032288366	0.389	0.696	1
kars1	0.000261405889402735	-0.610739135654578	0.139	0.493	1
cabin1	0.00026648943485376	-0.748461233004035	0.361	0.667	1
plekhg4	0.000270824553221915	-0.706735663364781	0.083	0.42	1
ankfy1	0.000273673884209603	-0.442829651300167	0.056	0.391	1
atat1	0.000277662173212451	-0.510158661786988	0.028	0.348	1
dnmt3ba	0.000278800329947246	-0.544483431366086	0.167	0.536	1
orc4	0.000281167413923905	-0.421802787366141	0.028	0.348	1
nap1l1	0.000284460628435446	-0.832313470753687	0.583	0.754	1
arrb2b	0.000284928531248993	-0.69770992538552	0.194	0.565	1
ube2ib	0.00029189629719548	-0.574470126903514	0.278	0.623	1
tgif1	0.000292186468291018	0.534209200256521	0.583	0.261	1
igdcc4	0.000305914986079573	-0.703265436619776	0.5	0.725	1
hnrnpub	0.00031379042280756	-0.592782005180455	0.583	0.783	1
chd7	0.000318926414031581	-0.588960734340378	0.722	0.913	1
gmip	0.000322598436516206	0.332878394447903	0.222	0.014	1
ttc25	0.000329976160216176	0.301169534720565	0.222	0.014	1
slc5a2	0.000329976160216176	0.301169534720565	0.222	0.014	1
bcl6aa	0.000337056118385195	0.268748057028187	0.222	0.014	1
agrn	0.000342642131138459	-0.65412992842899	0.944	1	1
raver2	0.000343966927310833	0.616671360448494	0.361	0.087	1
cdk1	0.000346509684292279	-0.596177288217083	0.056	0.391	1
smarce1	0.000347898327741394	-0.487007285653174	0.306	0.667	1
elavl1a	0.00034801215388968	-0.597453444904353	0.583	0.826	1
arhgef2	0.000348723455867715	-0.678784523077677	0.222	0.536	1
serpine2	0.000350871746802443	-0.532706263589732	0.194	0.551	1
tenm3	0.000361898298836208	-0.642899190081728	0.889	0.957	1
kirrel1a	0.000363612569678826	-0.620827953278162	0.611	0.884	1
crybg1a	0.000363825560811113	0.418592396455471	0.389	0.101	1
en2a	0.000366843614799933	-0.568884292707582	0.222	0.58	1
khdrbs1a	0.000380985716820119	-0.527064117012955	0.917	0.971	1
apoeb	0.000384360253578404	-0.557358039326555	0.056	0.391	1
dnaja1	0.000388722720394343	0.462866024369459	0.556	0.217	1
sephs1	0.000390141436640371	-0.568360533384026	0.056	0.377	1
elavl1b	0.00039782163314519	-0.654925058888724	0.472	0.725	1
ints8	0.000398874621268799	-0.737930284968376	0.806	0.913	1
rbm25b	0.000400292000963168	-0.636902716136233	0.306	0.623	1
mapk8ip3	0.00040358470196644	0.616671360448494	0.444	0.145	1
psmd1	0.000404853476885745	-0.625752765710013	0.278	0.594	1
fto	0.000406136830692866	-0.485898373192053	0.056	0.377	1
ss18	0.000406136830692866	-0.499973558403776	0.056	0.377	1
slc38a4	0.000406519442374149	0.539503499926034	0.75	0.435	1
srrt	0.000407118018101164	-0.6463630453853	0.444	0.783	1
ddx5	0.000410399137486597	-0.612574731929016	0.694	0.841	1
gpc4	0.000411462402275021	0.621742349995916	0.806	0.536	1
pou2f1b	0.0004173385465794	-0.584962500721156	0.222	0.594	1
tnksa	0.000417458436653767	-0.51925112748196	0.639	0.899	1
atad2b	0.000420546017695302	-0.771321315816121	0.583	0.754	1
usp7	0.00042248017141087	-0.614998874475964	0.472	0.797	1
exoc6	0.000427778192607829	-0.570414192152001	0.306	0.667	1
trabd2a	0.000429407741616065	-0.451860021222321	0.028	0.333	1
pprc1	0.000431720523220907	-0.674932197582071	0.25	0.609	1
st8sia1	0.00043494509351122	-0.406536030712831	0.028	0.333	1
maff	0.000449146729287317	0.616671360448494	0.556	0.261	1
tp53inp1	0.000449239587889508	0.343441187508812	0.25	0.029	1
kif1b	0.000456218641474494	0.66148986429034	0.667	0.348	1
c4b	0.000462127890132417	0.496594908456744	0.278	0.043	1
prpf40a	0.000469101898495315	-0.553253640993818	0.278	0.623	1
jag1b	0.00047184828547169	0.410220482981068	0.361	0.087	1
mcm2	0.000475406838543215	-0.86500333186064	0.25	0.594	1
C21H18orf25	0.00047730982737314	-0.667579531294995	0.222	0.551	1
ube2e1	0.000485816744189965	-0.586491589407901	0.111	0.449	1
metap1	0.000493588525914129	-0.655080262486408	0.389	0.71	1
tcf7l2	0.000499005006506752	-0.574213259629464	0.111	0.449	1
tbl1xr1a	0.000505689265841993	-0.6815524738476	0.667	0.841	1
eif4h	0.000526417923692685	-0.6463630453853	0.278	0.609	1
nudt9	0.000527249239176335	0.256339753259786	0.167	0	1
gpr158a	0.000527249239176335	0.256339753259786	0.167	0	1
zgc:92429	0.000528885337023512	0.3536369546147	0.167	0	1
zgc:73226	0.000528885337023512	0.3536369546147	0.167	0	1
acin1a	0.000541894268531808	-0.581117020769861	0.778	0.928	1
mbd6	0.000558932714059923	-0.383328639551506	0	0.275	1
msx1a	0.000558932714059923	-0.383328639551506	0	0.275	1
arhgap21a	0.000563909336720661	-0.68345236412052	0.417	0.754	1
plekhm3	0.000580929407248046	-0.549687025973626	0	0.275	1
cacnb3b	0.000584166747099839	-0.800940082494176	0.417	0.696	1
wdhd1	0.000585724497086906	-0.729418785112858	0.222	0.536	1
gnao1a	0.000585938998954275	-0.568360533384026	0.056	0.362	1
fbxl6	0.000588870118791688	-0.61939599778503	0.417	0.71	1
si:zfos-2326c3.2	0.000595693139531564	-0.476438043942987	0.056	0.377	1
hist1h4l.6	0.000610204535418392	0.469114172034637	0.583	0.246	1
cd63	0.000611731654957438	-0.471684513972353	0.056	0.362	1
ipo11	0.000612087681878446	-0.770950681249949	0.639	0.812	1
zgc:153115	0.000629341944017837	-0.656144066177885	0.333	0.609	1
BX908797.1	0.000632568810651184	0.399733369204155	0.361	0.087	1
fam189a1	0.000635871238505766	-1.03937423833414	0.417	0.667	1
rngtt	0.00064427623414845	-0.503405091543256	0.306	0.696	1
