	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	r1	r2	r3	r4	r5	r6
boc	0.00117900969486529	0.274354220242365	0.85	0.787	1	1.95652173913043	3.76119402985075	2.9047619047619	2.86363636363637	2.21428571428571	2.17777777777778
her15.1	0.00121714890944542	-0.320723183614498	0.304	0.407	1	0.507246376811594	0.656716417910448	0.841269841269841	0.689393939393939	1	1.07777777777778
polrmt	0.00124247350335787	-0.34341694868701	0.223	0.323	1	0.289855072463768	0.223880597014925	0.857142857142857	0.356060606060606	1.02380952380952	0.288888888888889
tox2	0.00144695574804412	-0.280124344681658	0.449	0.553	1	0.869565217391304	0.776119402985075	0.936507936507936	0.939393939393939	1.26984126984127	1.55555555555556
fgfr3	0.00184993365191798	0.577140948269306	0.611	0.568	1	2.39130434782609	2.08955223880597	1.76190476190476	1.66666666666667	1.84920634920635	1.01111111111111
si:ch73-22o12.1	0.00185450124103281	0.295880193282807	0.389	0.278	1	0.666666666666667	0.537313432835821	0.452380952380952	0.833333333333333	0.293650793650794	0.3
cadm3	0.0019576472400767	-0.250263924738438	0.17	0.27	1	0.159420289855072	0.358208955223881	0.634920634920635	0.363636363636364	0.73015873015873	0.277777777777778
rassf7a	0.00203558943065893	-0.322915805782183	0.462	0.536	1	0.449275362318841	1.65671641791045	1.83333333333333	0.977272727272727	1.82539682539682	0.633333333333333
enc1	0.00206703046997559	-0.256021195489922	0.275	0.373	1	0.260869565217391	0.462686567164179	0.714285714285714	0.318181818181818	0.761904761904762	0.755555555555556
rasgef1ba	0.00253398318011391	-0.271647074050685	0.352	0.441	1	0.623188405797102	0.26865671641791	0.507936507936508	0.757575757575757	0.968253968253968	1.31111111111111
rnf220a	0.00286446621676033	-0.560223121480911	0.518	0.576	1	2.39130434782609	2.41791044776119	2.3968253968254	3.84090909090909	4.76190476190476	4.35555555555556
pvrl2l	0.00299660056763728	-0.311978642038734	0.854	0.852	1	3.60869565217391	4.3134328358209	5.33333333333333	4.1969696969697	4.99206349206349	3.13333333333333
si:ch211-285f17.1	0.0030368305097883	0.301974257630965	0.332	0.236	1	0.202898550724638	0.328358208955224	0.515873015873016	0.606060606060606	0.174603174603175	0.211111111111111
col4a6	0.00341877175158581	-0.268376727480447	0.672	0.732	1	1.63768115942029	1.74626865671642	1.92063492063492	3.09090909090909	1.48412698412698	2.58888888888889
lmo3	0.00348670327380014	0.277990749441585	0.271	0.181	1	0.318840579710145	0.611940298507463	0.404761904761905	0.295454545454545	0.30952380952381	0.211111111111111
ptprfb	0.00426662641111241	0.270155643290118	0.955	0.983	1	5.88405797101449	10.044776119403	6.98412698412697	6.88636363636364	6.13492063492063	5.76666666666666
gadd45gb.1	0.00428100677715927	-0.313072339691014	0.053	0.118	1	0.072463768115942	0.0149253731343284	0.293650793650794	0.553030303030303	0.888888888888889	0.266666666666667
zeb1b	0.00479344519054968	0.276889490201615	0.798	0.749	1	3.71014492753623	2.97014925373134	2.42857142857143	3.02272727272728	2.06349206349206	1.94444444444444
plekhg4	0.0048842115929793	0.283860255567391	0.36	0.281	1	0.695652173913043	0.507462686567164	0.436507936507936	0.46969696969697	0.325396825396825	0.211111111111111
rrm2.1	0.00644130397772137	0.281066175132344	0.688	0.65	1	2.82608695652174	2.29850746268657	1.92063492063492	1.73484848484848	1.83333333333333	1.53333333333333
cadm4	0.00763049025804553	-0.353537701404185	0.154	0.23	1	0.144927536231884	0.343283582089552	0.658730158730159	1.14393939393939	0.166666666666667	0.4
mt-cyb	0.00773854180936687	-0.268894276804319	0.364	0.449	1	0.565217391304348	0.582089552238806	1.3968253968254	0.818181818181818	1.09523809523809	0.988888888888889
magi2a	0.00989565744927772	-0.452499832041103	0.498	0.553	1	1.02898550724638	1.34328358208955	0.849206349206349	0.909090909090909	3.26190476190476	2
ebf2	0.0105613158491579	-0.345255948350791	0.182	0.259	1	0.159420289855072	0.119402985074627	0.53968253968254	0.598484848484848	1.03174603174603	0.377777777777778
lmx1bb	0.0121013023641138	0.571819642863142	0.202	0.133	1	0.144927536231884	0.149253731343284	0.53968253968254	0.310606060606061	0.246031746031746	0.0777777777777778
FRMD5	0.012739755520183	-0.345026201548667	0.551	0.61	1	0.72463768115942	1.34328358208955	2.48412698412698	1.35606060606061	2.03968253968254	0.711111111111111
epha4b	0.0132528307034236	-0.328462103666434	0.704	0.759	1	2.30434782608696	4.28358208955224	1.85714285714286	5.37878787878788	2.88888888888889	7.32222222222222
TENM2	0.0142849858254253	-0.47715533745382	0.081	0.141	1	0.434782608695652	0.0447761194029851	0.30952380952381	1.77272727272727	0.119047619047619	0.111111111111111
col12a1a	0.0145684060390992	-0.297520141723715	0.267	0.342	1	0.391304347826087	0.447761194029851	0.380952380952381	0.348484848484848	0.80952380952381	1.91111111111111
etv4	0.0155518294053703	0.287221744405273	0.19	0.129	1	1.10144927536232	0.238805970149254	0.277777777777778	0.340909090909091	0.126984126984127	0.0444444444444445
ephb2b	0.0185539949369129	0.277543990261236	0.502	0.443	1	1.31884057971014	1.70149253731343	0.817460317460318	1.43181818181818	0.579365079365079	0.722222222222222
mt-nd1	0.0185637104513524	-0.304850902939704	0.275	0.352	1	0.434782608695652	0.492537313432836	1.14285714285714	0.818181818181818	1.07936507936508	0.8
jag1a	0.0222040181253672	-0.335854555650417	0.053	0.101	1	0.130434782608696	0.0447761194029851	0.150793650793651	0.0454545454545455	0.857142857142857	0.333333333333333
cyp26b1	0.0260093010827162	-0.489546873738893	0.235	0.302	1	0.173913043478261	1.64179104477612	2.19047619047619	3.50757575757576	0.150793650793651	0.0222222222222222
celf2	0.0307563180946647	-0.271627065867635	0.555	0.605	1	1.95652173913043	2.2089552238806	1.26984126984127	1.81060606060606	4.6031746031746	0.766666666666666
ntn1b	0.0424639884348619	-0.421629516949116	0.113	0.165	1	0.202898550724638	0.149253731343284	0.523809523809524	1.07575757575758	0.222222222222222	0.222222222222222
cyp26c1	0.0484255707227393	-0.477897434815521	0.381	0.416	1	0.695652173913043	1.38805970149254	0.301587301587302	0.818181818181818	1.8015873015873	5.46666666666666
cdh7a	0.0578454458746229	-0.305081251713714	0.3	0.363	1	0.985507246376811	1.25373134328358	0.865079365079365	2.07575757575758	1.92063492063492	1.56666666666667
lmx1ba	0.0700398158084134	0.453388676155723	0.138	0.095	1	0.0579710144927536	0.0298507462686567	0.150793650793651	0.242424242424242	0.166666666666667	0.1
stat3	0.0732812681209382	0.251066414534913	0.615	0.561	1	3.28985507246377	4.88059701492538	3.24603174603174	2.38636363636364	2.15873015873016	2.85555555555555
kirrel3l	0.138729347042237	-0.383332084019067	0.688	0.635	1	1.71014492753623	4.01492537313433	4.82539682539682	2.79545454545455	4	5.31111111111111
her4.2	0.164986199780589	-0.30000707891358	0.328	0.363	1	0.579710144927536	1.1044776119403	1.34126984126984	0.939393939393939	1.34126984126984	1.25555555555556
spock1	0.17550709203614	-0.304511041809953	0.158	0.192	1	0.173913043478261	0.358208955223881	0.238095238095238	1.3030303030303	0.134920634920635	0.2
amot	0.318086047358204	-0.250116319556579	0.498	0.481	1	1.31884057971015	1.17910447761194	1.38095238095238	1	1.73809523809524	1.65555555555556
cdh6	0.507441562773323	0.436333511975993	0.154	0.141	1	0.072463768115942	0.0298507462686567	0.587301587301587	0.416666666666667	0.523809523809524	0.366666666666667
cdon	0.803579358824678	0.281756474867116	0.417	0.414	1	0.289855072463768	0.611940298507463	2.22222222222222	2.59090909090909	1.16666666666667	0.922222222222222
